route_id,agency_id,route_short_name,route_long_name,route_type,transport_type,circular,urban,night
2032,orgp,158,"АВТОБУСНАЯ СТАНЦИЯ ""НАЛИЧНАЯ"" - ПАССАЖИРСКИЙ ПОРТ САНКТ-ПЕТЕРБУРГ ""МОРСКОЙ ФАСАД""",3,bus,0,1,0
2112,orgp,183,"СТАНЦИЯ МЕТРО ""ЛАДОЖСКАЯ"" - ЖК ""НОВАЯ ОХТА""",3,bus,0,1,0
2133,orgp,185,"СТАНЦИЯ МЕТРО ""ЛАДОЖСКАЯ"" - СТАНЦИЯ МЕТРО ""ЧКАЛОВСКАЯ""",3,bus,0,1,0
2535,orgp,169,"ХАСАНСКАЯ УЛ. - СТАНЦИЯ МЕТРО ""ПРОСПЕКТ БОЛЬШЕВИКОВ""",3,bus,0,1,0
2556,orgp,148,"СТ. МЕТРО ""ПАРНАС"" - А.С. ""УЛ. ЖЕНИ ЕГОРОВОЙ""",3,bus,0,1,0
1500,orgp,111,"А.С. ""ПР. МАРШАЛА ЖУКОВА"" - УЛ. МАРШАЛА ГОВОРОВА",3,bus,0,1,0
1549,orgp,139,"СТАНЦИЯ МЕТРО ""ПАРНАС"" - СТАНЦИЯ МЕТРО ""ГРАЖДАНСКИЙ ПРОСПЕКТ""",3,bus,0,1,0
1551,orgp,682,"Г. ЛОМОНОСОВ, ВОКЗАЛ - 4-Й КМ БЕТОННОЙ АВТОМОБИЛЬНОЙ ДОРОГИ",3,bus,0,0,0
1693,orgp,62,"УЛ. КОСТЮШКО - СТ. МЕТРО ""МОСКОВСКИЕ ВОРОТА""",3,bus,0,1,0
1793,orgp,278,Ж.-Д. СТАНЦИЯ НОВЫЙ ПЕТЕРГОФ - ДЕР. ОЛЬГИНО,3,bus,0,1,0
2172,orgp,134Б,"АФОНСКАЯ УЛ. - АВТОБУСНАЯ СТАНЦИЯ ""ЛАХТИНСКИЙ РАЗЛИВ""",3,bus,0,1,0
2273,orgp,2А,Ж.-Д. СТАНЦИЯ ЛИГОВО - КОМСОМОЛЬСКАЯ ПЛ.,3,bus,0,1,0
9288,orgp,898,"САНКТ-ПЕТЕРБУРГ, СТ. МЕТРО ""ПАРНАС"" - ПОС. МИЧУРИНСКОЕ",3,bus,0,1,0
1242,orgp,358,"Г. ПЕТЕРГОФ, УНИВЕРСИТЕТ - ЗАЯЧИЙ РЕМИЗ",3,bus,0,1,0
1245,orgp,114,"СЧАСТЛИВАЯ УЛ. - СТ. МЕТРО ""ЕЛИЗАРОВСКАЯ""",3,bus,0,1,0
1246,orgp,187,"Г. ПУШКИН, А.С. ""ЖЕЛЕЗНОДОРОЖНАЯ УЛ."" - СТ. МЕТРО ""МОСКОВСКАЯ""",3,bus,0,1,0
1247,orgp,90,"СТАНЦИЯ МЕТРО ""МОСКОВСКАЯ"" - ЖК ""ЗЕЛЕНЫЙ КВАРТАЛ""",3,bus,0,1,0
1250,orgp,95,ПР. АЛЕКСАНДРОВСКОЙ ФЕРМЫ - РОЩИНСКАЯ УЛ.,3,bus,0,1,0
1251,orgp,190,"ЗВЕЗДНАЯ УЛ. - ПОС. ШУШАРЫ, ВИШЕРСКАЯ УЛ.",3,bus,0,1,0
1253,orgp,71,ДВИНСКАЯ УЛ. - БАЛТИЙСКИЙ ВОКЗАЛ - САДОВАЯ УЛ. - ДВИНСКАЯ УЛ. (КОЛЬЦЕВОЙ),3,bus,1,1,0
1255,orgp,50,МАЛАЯ БАЛКАНСКАЯ УЛ. - ТЕАТРАЛЬНАЯ ПЛ.,3,bus,0,1,0
1256,orgp,72,"АВТОБУСНАЯ СТАНЦИЯ ""КИРОВСКИЙ ЗАВОД"" - СТАНЦИЯ МЕТРО ""КУПЧИНО""",3,bus,0,1,0
1258,orgp,70,ДВИНСКАЯ УЛ. - ДВИНСКАЯ УЛ.,3,bus,1,1,0
1261,orgp,66,"АВТОБУСНАЯ СТАНЦИЯ ""КИРОВСКИЙ ЗАВОД"" - ПУТИЛОВСКАЯ НАБ.",3,bus,0,1,0
1265,orgp,20,"АВТОБУСНАЯ СТАНЦИЯ ""КИРОВСКИЙ ЗАВОД"" - СТАДИОН ""ПИНГВИН""",3,bus,0,1,0
1266,orgp,210,"САНКТ-ПЕТЕРБУРГ, А.С. ""КИРОВСКИЙ ЗАВОД"" - Г. ПЕТЕРГОФ, УНИВЕРСИТЕТ",3,bus,0,1,0
1274,orgp,13А,"УЛ. КОСТЮШКО - УЛ. ПИЛОТОВ, 61",3,bus,0,1,0
1278,orgp,49,ДВИНСКАЯ УЛ. - ПЛ. ЛЕНИНА,3,bus,0,1,0
1279,orgp,34,"АВТОБУСНАЯ СТАНЦИЯ ""ЗВЕЗДНАЯ УЛ."" - ПОС. ШУШАРЫ, СТАРОРУССКИЙ ПР.",3,bus,0,1,0
1281,orgp,229,"А.С. ""КИРОВСКИЙ ЗАВОД"" - Ж.-Д. ПЛАТФОРМА СЕРГИЕВО",3,bus,0,1,0
1284,orgp,555,ПРИДОРОЖНАЯ АЛЛЕЯ - 45 КМ А.Д. СПб-ПАРГОЛОВО-ОГОНЬКИ,3,bus,0,0,0
1288,orgp,130,"Ж.-Д. СТАНЦИЯ ЛИГОВО - СТАНЦИЯ МЕТРО ""МОСКОВСКАЯ""",3,bus,0,1,0
1289,orgp,129,"Ж.-Д. ПЛАТФОРМА СЕРГИЕВО - САДОВОДСТВО ""КИРОВЕЦ""",3,bus,0,1,0
1291,orgp,326,"А.С. ""МАЛАЯ БАЛКАНСКАЯ УЛ."" - Г. КОЛПИНО, ВОКЗАЛ",3,bus,0,1,0
1292,orgp,13,УЛ. КОСТЮШКО - АВИАГОРОДОК,3,bus,0,1,0
1293,orgp,195,"СТАНЦИЯ МЕТРО ""ПР. ВЕТЕРАНОВ"" - ЮЖНОЕ КЛАДБИЩЕ",3,bus,0,1,0
1296,orgp,355,Ж.-Д. СТАНЦИЯ НОВЫЙ ПЕТЕРГОФ - Ж.-Д. СТАНЦИЯ НОВЫЙ ПЕТЕРГОФ,3,bus,1,1,0
1298,orgp,356,Ж.-Д. СТАНЦИЯ НОВЫЙ ПЕТЕРГОФ - УЛ. ШАХМАТОВА,3,bus,0,1,0
1300,orgp,196,"Г. КОЛПИНО, ЗАВОДСКОЙ ПР. - ЗВЕЗДНАЯ УЛ.",3,bus,0,1,0
1301,orgp,157,"МАЛАЯ БАЛКАНСКАЯ УЛ. - СТ. МЕТРО ""ЛОМОНОСОВСКАЯ""",3,bus,0,1,0
1302,orgp,359,"Г. ЛОМОНОСОВ, ВОКЗАЛ - Ж.-Д. ПЛАТФОРМА СЕРГИЕВО",3,bus,0,1,0
1303,orgp,56,"АВТОБУСНАЯ СТАНЦИЯ ""МАЛАЯ БАЛКАНСКАЯ УЛ."" - ТЦ ""МЕГА ДЫБЕНКО""",3,bus,0,1,0
1306,orgp,11,ТРОИЦКОЕ ПОЛЕ - Ж.-Д. СТАНЦИЯ ПРЕДПОРТОВАЯ,3,bus,0,1,0
1314,orgp,116,"МОСКОВСКОЕ ШОССЕ, Д. 33 - Б. СМОЛЕНСКИЙ ПР.",3,bus,0,1,0
1318,orgp,115,"СТАНЦИЯ МЕТРО ""РЫБАЦКОЕ"" - МЕТАЛЛОСТРОЙ, ЦЕНТРАЛЬНАЯ УЛ.",3,bus,0,1,0
1323,orgp,165,"А.С. ""ПР. МАРШАЛА ЖУКОВА"" - ОКТЯБРЬСКАЯ УЛ.",3,bus,0,1,0
1324,orgp,186,"ЗВЕЗДНАЯ УЛ. - Г. ПУШКИН, КРАСНОСЕЛЬСКОЕ ШОССЕ",3,bus,0,1,0
1326,orgp,142,"А.С. ""СЧАСТЛИВАЯ УЛ."" - УЛ. ДОБЛЕСТИ",3,bus,0,1,0
1329,orgp,3,УЛ. КОСТЮШКО - ТЕАТРАЛЬНАЯ ПЛ.,3,bus,0,1,0
1331,orgp,145,"А.С. ""КИРОВСКИЙ ЗАВОД"" - ОКТЯБРЬСКАЯ УЛ.",3,bus,0,1,0
1332,orgp,484,"АВТОБУСНАЯ СТАНЦИЯ ""КИРОВСКИЙ ЗАВОД"" - ДЕР. АНДРЕЕВКА",3,bus,0,0,0
1335,orgp,487,"А.С. ""КИРОВСКИЙ ЗАВОД"" - ДЕР. ЗИМИТИЦЫ",3,bus,0,0,0
1338,orgp,2,"А.С. ""ПР. МАРШАЛА ЖУКОВА"" - СТАНЦИЯ МЕТРО ""АДМИРАЛТЕЙСКАЯ""",3,bus,0,1,0
1342,orgp,115А,"АВТОБУСНАЯ СТАНЦИЯ ""ПР. АЛЕКСАНДРОВСКОЙ ФЕРМЫ"" - МЕТАЛЛОСТРОЙ, ЦЕНТРАЛЬНАЯ УЛ.",3,bus,0,1,0
1346,orgp,482,"АВТОБУСНАЯ СТАНЦИЯ ""КИРОВСКИЙ ЗАВОД"" - ДЕР. ШЕЛКОВО",3,bus,0,0,0
1347,orgp,31,"АВТОБУСНАЯ СТАНЦИЯ ""УЛ. КОСТЮШКО"" - ПЛ. БЕХТЕРЕВА",3,bus,0,1,0
1348,orgp,482В,"АВТОБУСНАЯ СТАНЦИЯ ""КИРОВСКИЙ ЗАВОД"" - ДЕР. КАСЬКОВО",3,bus,0,0,0
1420,orgp,475,"Г. КОЛПИНО, ЗАВОДСКОЙ ПР. - САДОВОДСТВО ""ВОСХОД-1""",3,bus,0,0,0
1521,orgp,436,"АВТОБУСНАЯ СТАНЦИЯ ""ЖЕНИ ЕГОРОВОЙ"" - ДЕР. НЕНИМЯКИ",3,bus,0,0,0
1540,orgp,331,"Г. КОЛПИНО, ЛЕНИНГРАДСКАЯ УЛ. - ПОНТОННЫЙ, ВОЛХОВСТРОЕВСКАЯ УЛ.",3,bus,0,1,0
1563,orgp,481,"АВТОБУСНАЯ СТАНЦИЯ ""КИРОВСКИЙ ЗАВОД"" - ПОС. РОПША",3,bus,0,0,0
1581,orgp,73,СЧАСТЛИВАЯ УЛ. - ПЛ. СТАЧЕК,3,bus,0,1,0
1660,orgp,1КР,"Г. КРОНШТАДТ, ЛЕНИНГРАДСКАЯ ПРИСТАНЬ - МАКАРОВСКИЕ ВОРОТА",3,bus,0,1,0
1692,orgp,53,"СТАНЦИЯ МЕТРО ""КУПЧИНО"" - ЗАВОД ЖЕЛЕЗОБЕТОННЫХ ИЗДЕЛИЙ №1",3,bus,0,1,0
1709,orgp,366,"Г. КОЛПИНО, ВОКЗАЛ - Г. КОЛПИНО, ВОКЗАЛ",3,bus,1,1,0
1712,orgp,369,"Г. КОЛПИНО, ВОКЗАЛ - Г. КОЛПИНО, ВОКЗАЛ (КОЛЬЦЕВОЙ)",3,bus,1,1,0
1713,orgp,370,"Г. ПУШКИН, АВТОБУСНАЯ СТАНЦИЯ ""ЖЕЛЕЗНОДОРОЖНАЯ УЛ."" - Г. ПАВЛОВСК, ЗВЕРИНИЦКАЯ УЛ.",3,bus,0,1,0
1360,orgp,327,"Г. КОЛПИНО, ЗАВОДСКОЙ ПР. - АВТОБУСНАЯ СТАНЦИЯ ""УЛ. ГРИБАКИНЫХ""",3,bus,0,1,0
1481,orgp,17,"АВТОБУСНАЯ СТАНЦИЯ ""КИРОВСКИЙ ЗАВОД"" - УГОЛЬНАЯ ГАВАНЬ",3,bus,0,1,0
1544,orgp,438З,"Г. КОЛПИНО, ЛЕНИНГРАДСКАЯ УЛ. - НИКОЛЬСКОЕ, ЗАВОД ""СОКОЛ""",3,bus,0,0,0
1520,orgp,433,"АВТОБУСНАЯ СТАНЦИЯ ""УЛ. ЖЕНИ ЕГОРОВОЙ"" - ПОС. АГАЛАТОВО",3,bus,0,0,0
1553,orgp,683А,"Г. ЛОМОНОСОВ, ВОКЗАЛ - ДЕР. КРАСНЫЙ БОР",3,bus,0,0,0
1554,orgp,684,"Г. ЛОМОНОСОВ, ВОКЗАЛ - 5-Й КМ БЕТОННОЙ ДОРОГИ",3,bus,0,0,0
1556,orgp,685А,"Г. ЛОМОНОСОВ, ВОКЗАЛ - ДЕР. ГЛОБИЦЫ",3,bus,0,0,0
1557,orgp,686,"Г. ЛОМОНОСОВ, ВОКЗАЛ - ДЕР. ГОРКИ",3,bus,0,0,0
1602,orgp,57,"А.С. ""МАЛАЯ БАЛКАНСКАЯ УЛ."" - БОРОВАЯ УЛ.",3,bus,0,1,0
1620,orgp,159,"А.С. ""МАЛАЯ БАЛКАНСКАЯ УЛ."" - РОЩИНСКАЯ УЛ.",3,bus,0,1,0
1665,orgp,3АЛ,"ОРАНИЕНБАУМСКИЙ ПР. - Г. ЛОМОНОСОВ, ВОКЗАЛ",3,bus,0,1,0
1668,orgp,7Л,"Г. ЛОМОНОСОВ, ВОКЗАЛ - Г. ЛОМОНОСОВ, ВОКЗАЛ",3,bus,1,1,0
1670,orgp,14,"АВТОБУСНАЯ СТАНЦИЯ ""КРЕСТОВСКИЙ ОСТРОВ"" - СТАНЦИЯ МЕТРО ""ВЫБОРГСКАЯ""",3,bus,0,1,0
1694,orgp,63,"УЛ. КОСТЮШКО - СТАНЦИЯ МЕТРО ""КУПЧИНО""",3,bus,0,1,0
1701,orgp,325,"Г. ПАВЛОВСК, ВОКЗАЛ - Г. КОЛПИНО, ЗАВОДСКОЙ ПР.",3,bus,0,1,0
1702,orgp,332,"Г. КОЛПИНО, ЗАВОДСКОЙ ПР. - САПЁРНЫЙ, МЕБЕЛЬНЫЙ КОМБИНАТ",3,bus,0,1,0
1714,orgp,371,"Г. ПУШКИН, АВТОБУСНАЯ СТАНЦИЯ ""ЖЕЛЕЗНОДОРОЖНАЯ УЛ."" - ЕКАТЕРИНИНСКИЙ ДВОРЕЦ",3,bus,0,1,0
1715,orgp,373,"Г. ПУШКИН, АВТОБУСНАЯ СТАНЦИЯ ""ЖЕЛЕЗНОДОРОЖНАЯ УЛ."" - ТЕРРИТОРИЯ ""ГУММОЛОСАРЫ""",3,bus,0,1,0
1718,orgp,378,"Г. ПУШКИН, АВТОБУСНАЯ СТАНЦИЯ ""ЖЕЛЕЗНОДОРОЖНАЯ УЛ."" - Ж.-Д. СТАНЦИЯ ""АЛЕКСАНДРОВСКАЯ""",3,bus,0,1,0
1719,orgp,379,"Г. ПАВЛОВСК, ВОКЗАЛ - СНТ ""ПАВЛОВСКОЕ-2""",3,bus,0,1,0
1720,orgp,380,"Г. ПУШКИН, АВТОБУСНАЯ СТАНЦИЯ ""ЖЕЛЕЗНОДОРОЖНАЯ УЛ."" - СТАРОГАТЧИНСКОЕ ШОССЕ, Д.2",3,bus,0,1,0
1723,orgp,383,"Г. ПУШКИН, АВТОБУСНАЯ СТАНЦИЯ ""ЖЕЛЕЗНОДОРОЖНАЯ УЛ."" - Г. ПАВЛОВСК, ЗВЕРИНИЦКАЯ УЛ.",3,bus,0,1,0
1724,orgp,348,"Г. ЛОМОНОСОВ, ВОКЗАЛ - МАРЬИНО",3,bus,0,1,0
1725,orgp,384,"Г. ПУШКИН, АВТОБУСНАЯ СТАНЦИЯ ""ЖЕЛЕЗНОДОРОЖНАЯ УЛ."" - МОСКОВСКОЕ ШОССЕ",3,bus,0,1,0
1726,orgp,386,"Г. КОЛПИНО, ВОКЗАЛ - Г. КОЛПИНО, ОБОРОННАЯ УЛ.",3,bus,0,1,0
1727,orgp,167,"АВТОБУСНАЯ СТАНЦИЯ ""ЖЕНИ ЕГОРОВОЙ"" - СНТ ""КЛИМОВЕЦ""",3,bus,0,1,0
1729,orgp,389,"Г. КОЛПИНО, ЛЕНИНГРАДСКАЯ УЛ. - СЛЕДСТВЕННЫЙ ИЗОЛЯТОР",3,bus,0,1,0
1730,orgp,390,"Г. КОЛПИНО, ВОКЗАЛ - Г. КОЛПИНО, ЗАВОДСКОЙ ПР.",3,bus,0,1,0
1734,orgp,54,"А.С. ""МАЛАЯ БАЛКАНСКАЯ УЛ."" - КИРОЧНАЯ УЛ.",3,bus,0,1,0
1736,orgp,59,"ЗВЕЗДНАЯ УЛ. - СТАНЦИЯ МЕТРО ""БУХАРЕСТСКАЯ""",3,bus,0,1,0
1738,orgp,64,"АВТОБУСНАЯ СТАНЦИЯ ""ЗВЕЗДНАЯ УЛ."" - Ж.-Д. ПЛАТФОРМА ВОЗДУХОПЛАВАТЕЛЬНЫЙ ПАРК",3,bus,0,1,0
1740,orgp,76,"АВТОБУСНАЯ СТАНЦИЯ ""УЛ. ШАВРОВА"" - МОСКОВСКИЙ ВОКЗАЛ",3,bus,0,1,0
1742,orgp,120,"ЛАХТИНСКИЙ РАЗЛИВ - ЖК ""ЮНТОЛОВО""",3,bus,0,1,0
1744,orgp,84,"Ж.-Д. ПЛАТФОРМА ПЕСОЧНАЯ - ПОС. НОВОСЁЛКИ, КАРЬЕР",3,bus,0,1,0
1746,orgp,352,"Ж.-Д. СТАНЦИЯ НОВЫЙ ПЕТЕРГОФ - Г. ПЕТЕРГОФ, УНИВЕРСИТЕТ",3,bus,0,1,0
1747,orgp,91,Ж.-Д. ПЛАТФОРМА СОРТИРОВОЧНАЯ - МОСКОВСКИЙ ВОКЗАЛ,3,bus,0,1,0
1748,orgp,493,Г. ПАВЛОВСК - ДЕР. АННОЛОВО,3,bus,0,0,0
1749,orgp,94,"Ж.-Д. СТАНЦИЯ РУЧЬИ - СТАНЦИЯ МЕТРО ""ЧЁРНАЯ РЕЧКА""",3,bus,0,1,0
1751,orgp,347,"Г. ЛОМОНОСОВ, ВОКЗАЛ - КЛАДБИЩЕ ""ИЛИКИ""",3,bus,0,1,0
1752,orgp,540,"Г. КОЛПИНО, ЗАВОДСКОЙ ПР. - НИКОЛЬСКОЕ, ЗАВОД ""СОКОЛ""",3,bus,0,0,0
1755,orgp,544,"Г. КОЛПИНО, ВОКЗАЛ - ПОС. ВОЙСКОРОВО",3,bus,0,0,0
1767,orgp,144,"АВТОБУСНАЯ СТАНЦИЯ ""КРАСНОЕ СЕЛО"" - АВТОБУСНАЯ СТАНЦИЯ ""КРАСНОЕ СЕЛО""",3,bus,1,1,0
1768,orgp,477,"АВТОБУСНАЯ СТАНЦИЯ ""КРАСНОЕ СЕЛО"" - ДЕР. ВИЛЛОЗИ",3,bus,0,0,0
1769,orgp,547,"АВТОБУСНАЯ СТАНЦИЯ ""КРАСНОЕ СЕЛО"" - ДЕР. ТЕРВОЛОВО",3,bus,0,0,0
1772,orgp,454,Ж.-Д. СТАНЦИЯ КРАСНОЕ СЕЛО - ДЕР. КЛЯСИНО,3,bus,0,0,0
1774,orgp,149,"АВТОБУСНАЯ СТАНЦИЯ ""КРАСНОЕ СЕЛО"" - АВТОБУСНАЯ СТАНЦИЯ ""КРАСНОЕ СЕЛО""",3,bus,1,1,0
1775,orgp,149А,Ж.-Д. СТАНЦИЯ КРАСНОЕ СЕЛО - УЛ. СПИРИНА,3,bus,0,1,0
1776,orgp,442,Ж.-Д. СТАНЦИЯ КРАСНОЕ СЕЛО - ПОС. АННИНО,3,bus,0,0,0
1777,orgp,458,Ж.-Д. СТАНЦИЯ КРАСНОЕ СЕЛО - ДЕР. РАЗБЕГАЕВО,3,bus,0,0,0
1778,orgp,442А,ГОРЕЛОВО - ПОС. АННИНО,3,bus,0,0,0
1460,orgp,104,"АВТОБУСНАЯ СТАНЦИЯ ""УЛ. ЖЕНИ ЕГОРОВОЙ"" - СТ. МЕТРО ""ПАРНАС""",3,bus,0,1,0
1482,orgp,98,"АВТОБУСНАЯ СТАНЦИЯ ""ПР. КУЛЬТУРЫ"" - СТАНЦИЯ МЕТРО ""ЧЕРНАЯ РЕЧКА""",3,bus,0,1,0
1541,orgp,335,"Г. КОЛПИНО, ЛЕНИНГРАДСКАЯ УЛ. - МЕТАЛЛОСТРОЙ, ЗАВОД ""НИИЭФА-ЭНЕРГО""",3,bus,0,1,0
1501,orgp,176,ФИНЛЯНДСКИЙ ВОКЗАЛ - СУЗДАЛЬСКИЙ ПРОСПЕКТ,3,bus,0,1,0
1502,orgp,567,ПРИДОРОЖНАЯ АЛЛЕЯ - ЕЛИЗАВЕТИНКА,3,bus,0,0,0
1548,orgp,60,"ПРИДОРОЖНАЯ АЛЛЕЯ - СТАНЦИЯ МЕТРО ""ЛЕСНАЯ""",3,bus,0,1,0
1562,orgp,108,"АВТОБУСНАЯ СТАНЦИЯ ""КИРОВСКИЙ ЗАВОД"" - ЮЖНОЕ КЛАДБИЩЕ",3,bus,0,1,0
1564,orgp,41,УЛ. КОРАБЛЕСТРОИТЕЛЕЙ - УЛ. КОРАБЛЕСТРОИТЕЛЕЙ,3,bus,1,1,0
1565,orgp,42,УЛ. КОРАБЛЕСТРОИТЕЛЕЙ - УЛ. КОРАБЛЕСТРОИТЕЛЕЙ,3,bus,1,1,0
1603,orgp,161,УЛ. ПОДВОЙСКОГО - УЛ. ДЖОНА РИДА,3,bus,0,1,0
1685,orgp,151,НАЛИЧНАЯ УЛ. - НАЛИЧНАЯ УЛ.(КОЛЬЦЕВОЙ),3,bus,1,1,0
1686,orgp,152,НАЛИЧНАЯ УЛ. - НАЛИЧНАЯ УЛ.(КОЛЬЦЕВОЙ),3,bus,1,1,0
1688,orgp,179,"Г. ПАВЛОВСК, ВОКЗАЛ - АВТОБУСНАЯ СТАНЦИЯ ""ЗВЕЗДНАЯ УЛ.""",3,bus,0,1,0
1689,orgp,181,УЛ. СТАСОВОЙ - ПЛ. РЕПИНА,3,bus,0,1,0
1698,orgp,97,ЗАВОД ЖЕЛЕЗОБЕТОННЫХ ИЗДЕЛИЙ № 1 - УЛ. КОЛЛОНТАЙ,3,bus,0,1,0
1703,orgp,336,"Г. КОЛПИНО, ЗАВОДСКОЙ ПР. - ПОС. ПОНТОННЫЙ, ШЛИССЕЛЬБУРГСКОЕ ШОССЕ",3,bus,0,1,0
1704,orgp,337,"Г. КОЛПИНО, ЗАВОДСКОЙ ПР. - МЕТАЛЛОСТРОЙ, ЗАВОД ""НИИЭФА-ЭНЕРГО""",3,bus,0,1,0
1708,orgp,364,"Г. КОЛПИНО, КОМБИНАТ СТРОИТЕЛЬНЫХ МАТЕРИАЛОВ - Г. КОЛПИНО, ЗАГОРОДНАЯ УЛ.",3,bus,0,1,0
1779,orgp,458А,ГОРЕЛОВО - ДЕР. ИННОЛОВО,3,bus,0,0,0
1781,orgp,443,Ж.-Д. СТАНЦИЯ КРАСНОЕ СЕЛО - ПОС. РОПША,3,bus,0,0,0
1782,orgp,129А,"Ж.-Д. ПЛАТФОРМА СЕРГИЕВО - УЛ. КАЛИНИНА, 51",3,bus,0,1,0
1783,orgp,461,Ж.-Д. ПЛАТФОРМА СЕРГИЕВО - ПОС. АННИНО,3,bus,0,0,0
1784,orgp,462,Ж.-Д. ПЛАТФОРМА СЕРГИЕВО - СТРЕЛЬНИНСКИЙ ЛЕСОПИТОМНИК,3,bus,0,0,0
1788,orgp,350,"А.С. ""НОВЫЙ ПЕТЕРГОФ"" - А.С. ""НОВЫЙ ПЕТЕРГОФ""",3,bus,1,1,0
1789,orgp,353,Ж.-Д. СТАНЦИЯ НОВЫЙ ПЕТЕРГОФ - Ж.-Д. СТАНЦИЯ СТАРЫЙ ПЕТЕРГОФ,3,bus,0,1,0
1790,orgp,354,"Ж.-Д. СТАНЦИЯ НОВЫЙ ПЕТЕРГОФ - УЛЬЯНОВСКАЯ УЛ., УНИВЕРСИТЕТ",3,bus,0,1,0
1791,orgp,463,"Г. ПЕТЕРГОФ, ВОКЗАЛ - 5-Й КМ БЕТОННОЙ АВТОМОБИЛЬНОЙ ДОРОГИ",3,bus,0,0,0
1792,orgp,463А,"Г. ПЕТЕРГОФ, ВОКЗАЛ - ДЕР. ЛОПУХИНКА",3,bus,0,0,0
1801,orgp,121,"АВТОБУСНАЯ СТАНЦИЯ ""УЛ. ЖЕНИ ЕГОРОВОЙ"" - УЛ. РУСТАВЕЛИ",3,bus,0,1,0
1802,orgp,122,"РЕПИЩЕВА УЛ. - СТАНЦИЯ МЕТРО ""ЧЕРНАЯ РЕЧКА""",3,bus,0,1,0
1805,orgp,489,Ж.-Д. СТАНЦИЯ НОВЫЙ ПЕТЕРГОФ - Ж.-Д. СТАНЦИЯ НОВЫЙ ПЕТЕРГОФ,3,bus,1,0,0
1806,orgp,360,Ж.-Д. СТАНЦИЯ НОВЫЙ ПЕТЕРГОФ - УНИВЕРСИТЕТСКИЙ ПР.,3,bus,0,1,0
1809,orgp,38,"АВТОБУСНАЯ СТАНЦИЯ ""РЕПИЩЕВА УЛ."" - АО ""ОДК-КЛИМОВ""",3,bus,0,1,0
1811,orgp,215,"Г. СЕСТРОРЕЦК, УЛ. ВОЛОДАРСКОГО - Г. КРОНШТАДТ, ПР. ЛЕНИНА",3,bus,0,1,0
